Kind,SortScore,MatchType,EditDistance,ScientificName,MatchedName,MatchedCanonical,TaxonId,CurrentName,Synonym,DataSourceId,DataSourceTitle,ClassificationPath,Error
BestMatch,9.42329,Exact,0,Alcea rosea L.,Alcea rosea L.,Alcea rosea,BH8Y,Alcea rosea L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malvales|Malvaceae|Malvoideae|Malveae|Malvinae|Alcea|Alcea rosea,
BestMatch,9.42329,Exact,0,Althaea officinalis L.,Althaea officinalis L.,Althaea officinalis,5TY3W,Althaea officinalis L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malvales|Malvaceae|Malvoideae|Malveae|Malvinae|Althaea|Althaea officinalis,
BestMatch,9.42226,Exact,0,Brachychiton acerifolius (A. Cunn.) Macarthur & C. Moore,Brachychiton acerifolius (A. Cunn.) Macarthur & C. Moore,Brachychiton acerifolius,30401450,,false,165,Tropicos,,
BestMatch,9.42329,Exact,0,Callianthe picta (Gillies ex Hook. & Arn.) Donnell,Callianthe picta (Gillies ex Hook. & Arn.) Donnell,Callianthe picta,PM63,Callianthe picta (Gillies ex Hook. & Arn.) Donnell,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malvales|Malvaceae|Malvoideae|Malveae|Abutilinae|Callianthe|Callianthe picta,
BestMatch,9.42329,Exact,0,Callianthe striata (G.F.Dicks. ex Lindl.) Donnell,Callianthe striata (G.F.Dicks. ex Lindl.) Donnell,Callianthe striata,PM6C,Callianthe striata (G.F.Dicks. ex Lindl.) Donnell,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malvales|Malvaceae|Malvoideae|Malveae|Abutilinae|Callianthe|Callianthe striata,
BestMatch,9.42329,Exact,0,Callianthe vexillaria (E.Morren) Donnell,Callianthe vexillaria (É.Morren) Donnell,Callianthe vexillaria,PM6J,Callianthe vexillaria (É.Morren) Donnell,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malvales|Malvaceae|Malvoideae|Malveae|Abutilinae|Callianthe|Callianthe vexillaria,
BestMatch,9.42260,Exact,0,Dombeya wallichii (Lindl.) Baill.,Dombeya wallichii (Lindl.) Baill.,Dombeya wallichii,21576,Dombeya wallichii (Lindl.) Baill.,false,3,ITIS,Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Malvales|Malvaceae|Dombeya|Dombeya wallichii,
BestMatch,9.42329,Exact,0,Fuertesimalva limensis (L.) Fryxell,Fuertesimalva limensis (L.) Fryxell,Fuertesimalva limensis,6K344,Fuertesimalva limensis (L.) Fryxell,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malvales|Malvaceae|Malvoideae|Malveae|Malvinae|Fuertesimalva|Fuertesimalva limensis,
BestMatch,9.42329,Exact,0,Fuertesimalva peruviana (L.) Fryxell,Fuertesimalva peruviana (L.) Fryxell,Fuertesimalva peruviana,6K2S3,Fuertesimalva peruviana (L.) Fryxell,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malvales|Malvaceae|Malvoideae|Malveae|Malvinae|Fuertesimalva|Fuertesimalva peruviana,
BestMatch,9.42260,Exact,0,Gaya calyptrata (Cav.) Kunth ex K.Schum.,Gaya calyptrata (Cav.) Kunth ex K.Schum.,Gaya calyptrata,wfo-0000695611-2025-06,Gaya calyptrata (Cav.) Kunth ex K.Schum.,false,196,World Flora Online,Plantae|Pteridobiotina|Angiosperms|Malvales|Malvaceae|Gaya|Gaya calyptrata,
BestMatch,9.42260,Exact,0,Grewia caffra Meisn.,Grewia caffra Meisn.,Grewia caffra,2832957,Grewia caffra Meisn.,false,197,World Checklist of Vascular Plants,Plantae|Tracheophyta|Malvaceae|Grewia,
BestMatch,9.42329,Exact,0,Grewia occidentalis L.,Grewia occidentalis L.,Grewia occidentalis,3HDFR,Grewia occidentalis L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malvales|Malvaceae|Grewioideae|Grewieae|Grewia|Grewia occidentalis,
BestMatch,9.42329,Exact,0,Hampea thespesioides Triana & Planch.,Hampea thespesioides Triana & Planch.,Hampea thespesioides,3JJHK,Hampea thespesioides Triana & Planch.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malvales|Malvaceae|Malvoideae|Gossypieae|Hampea|Hampea thespesioides,
BestMatch,9.42329,Exact,0,Heliocarpus americanus L.,Heliocarpus americanus L.,Heliocarpus americanus,6LLBX,Heliocarpus americanus L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malvales|Malvaceae|Grewioideae|Apeibeae|Heliocarpus|Heliocarpus americanus,
BestMatch,9.42329,Exact,0,Hibiscus rosa-sinensis L.,Hibiscus rosa-sinensis L.,Hibiscus rosa-sinensis,6M78M,Hibiscus rosa-sinensis L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malvales|Malvaceae|Malvoideae|Hibisceae|Hibiscus|Hibiscus rosa-sinensis,
BestMatch,9.42295,Exact,0,Hibiscus sabdariffa L.,Hibiscus sabdariffa L.,Hibiscus sabdariffa,3LK87,Sabdariffa gossypiifolia (Mill.) M.M.Hanes & R.L.Barrett,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malvales|Malvaceae|Malvoideae|Hibisceae|Sabdariffa|Sabdariffa gossypiifolia,
BestMatch,9.42329,Exact,0,Hibiscus syriacus L.,Hibiscus syriacus L.,Hibiscus syriacus,3LKBM,Hibiscus syriacus L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malvales|Malvaceae|Malvoideae|Hibisceae|Hibiscus|Hibiscus syriacus,
BestMatch,9.42295,Exact,0,Lavatera × clementii Cheek,Lavatera × clementii Cheek,Lavatera × clementii,9Y2DV,Malva × clementii (Cheek) Stace,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malvales|Malvaceae|Malvoideae|Malveae|Malvinae|Malva|Malva clementii,
BestMatch,9.42329,Exact,0,Malva arborea (L.) Webb & Berthel.,Malva arborea (L.) Webb & Berthel.,Malva arborea,3XR2F,Malva arborea (L.) Webb & Berthel.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malvales|Malvaceae|Malvoideae|Malveae|Malvinae|Malva|Malva arborea,
BestMatch,9.42329,Exact,0,Malva assurgentiflora (Kellogg) M.F.Ray,Malva assurgentiflora (Kellogg) M.F.Ray,Malva assurgentiflora,3XR2M,Malva assurgentiflora (Kellogg) M.F.Ray,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malvales|Malvaceae|Malvoideae|Malveae|Malvinae|Malva|Malva assurgentiflora,
BestMatch,9.42329,Exact,0,Malva parviflora L.,Malva parviflora L.,Malva parviflora,73596,Malva parviflora L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malvales|Malvaceae|Malvoideae|Malveae|Malvinae|Malva|Malva parviflora,
BestMatch,9.42329,Exact,0,Malva pusilla Sm.,Malva pusilla Sm.,Malva pusilla,3XRBH,Malva pusilla Sm.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malvales|Malvaceae|Malvoideae|Malveae|Malvinae|Malva|Malva pusilla,
BestMatch,9.42329,Exact,0,Malva sylvestris L.,Malva sylvestris L.,Malva sylvestris,3XRCL,Malva sylvestris L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malvales|Malvaceae|Malvoideae|Malveae|Malvinae|Malva|Malva sylvestris,
BestMatch,9.42329,Exact,0,Malvaviscus arboreus Cav.,Malvaviscus arboreus Cav.,Malvaviscus arboreus,3XRP5,Malvaviscus arboreus Cav.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malvales|Malvaceae|Malvoideae|Hibisceae|Malvaviscus|Malvaviscus arboreus,
BestMatch,9.42260,Exact,0,Malvaviscus penduliflorus DC.,Malvaviscus penduliflorus DC.,Malvaviscus penduliflorus,503680,Malvaviscus penduliflorus DC.,false,3,ITIS,Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Malvales|Malvaceae|Malvaviscus|Malvaviscus penduliflorus,
BestMatch,9.42329,Exact,0,Modiola caroliniana (L.) G.Don,Modiola caroliniana (L.) G.Don,Modiola caroliniana,43TG3,Modiola caroliniana (L.) G.Don,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malvales|Malvaceae|Malvoideae|Malveae|Malvinae|Modiola|Modiola caroliniana,
BestMatch,9.42329,Exact,0,Pavonia sepium A.St.-Hil.,Pavonia sepium A.St.-Hil.,Pavonia sepium,75VYC,Pavonia sepium A.St.-Hil.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malvales|Malvaceae|Malvoideae|Hibisceae|Pavonia|Pavonia sepium,
BestMatch,9.42329,Exact,0,Pavonia spinifex (L.) Cav.,Pavonia spinifex (L.) Cav.,Pavonia spinifex,6TVYJ,Pavonia spinifex (L.) Cav.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malvales|Malvaceae|Malvoideae|Hibisceae|Pavonia|Pavonia spinifex,
BestMatch,9.42329,Exact,0,Phymosia rosea (DC.) Kearney,Phymosia rosea (DC.) Kearney,Phymosia rosea,77GRJ,Phymosia rosea (DC.) Kearney,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malvales|Malvaceae|Malvoideae|Malveae|Malvinae|Phymosia|Phymosia rosea,
BestMatch,9.42260,Exact,0,Sida abutifolia Mill.,Sida abutifolia Mill.,Sida abutifolia,463746,Sida abutifolia Mill.,false,6,GRIN Plant Taxonomy,Malvales|Malvaceae|Malvoideae|Malveae|Sida|Sida abutifolia,
BestMatch,9.42329,Exact,0,Sida poeppigiana (K.Schum.) Fryxell,Sida poeppigiana (Schum.) Fryxell,Sida poeppigiana,4X8BF,Sida poeppigiana (Schum.) Fryxell,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malvales|Malvaceae|Malvoideae|Malveae|Abutilinae|Sida|Sida poeppigiana,
BestMatch,9.42329,Exact,0,Sida rhombifolia L.,Sida rhombifolia L.,Sida rhombifolia,4X8DM,Sida rhombifolia L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malvales|Malvaceae|Malvoideae|Malveae|Abutilinae|Sida|Sida rhombifolia,
BestMatch,9.42122,Exact,0,Sida setosa Colla,"Sida setosa Colla, 1833",Sida setosa,3290957,"Sida setosa Colla, 1833",false,7,Union 4,|Cellular life|Eukaryota|Viridaeplantae|Streptophyceae|Charales|Embryophytes|Tracheophytes|Spermatophytes|Flowering plants|Dicots|Core eudicots|Rosidae|Eurosids ii|Malvales|Malvaceae|Sida|Sida setosa,
BestMatch,9.42329,Exact,0,Sparrmannia africana L.f.,Sparrmannia africana L.fil.,Sparrmannia africana,6YVF7,Sparrmannia africana L.fil.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malvales|Malvaceae|Grewioideae|Apeibeae|Sparrmannia|Sparrmannia africana,
BestMatch,9.42329,Exact,0,Triumfetta bogotensis DC.,Triumfetta bogotensis DC.,Triumfetta bogotensis,595HD,Triumfetta bogotensis DC.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malvales|Malvaceae|Grewioideae|Apeibeae|Triumfetta|Triumfetta bogotensis,
BestMatch,9.42295,Exact,0,Calathea zebrina (Sims) Lindl.,Calathea zebrina (Sims) Lindl.,Calathea zebrina,PG86,Goeppertia zebrina (Sims) Nees,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Zingiberales|Marantaceae|Goeppertia|Goeppertia zebrina,
BestMatch,9.42329,Exact,0,Goeppertia bachemiana (É.Morren) Borchs. & S.Suárez,Goeppertia bachemiana (É.Morren) Borchs. & S.Suárez,Goeppertia bachemiana,3GQRJ,Goeppertia bachemiana (É.Morren) Borchs. & S.Suárez,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Zingiberales|Marantaceae|Goeppertia|Goeppertia bachemiana,
BestMatch,9.42329,Exact,0,Maranta leuconeura E.Morren,Maranta leuconeura É.Morren,Maranta leuconeura,3XYDK,Maranta leuconeura É.Morren,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Zingiberales|Marantaceae|Maranta|Maranta leuconeura,
BestMatch,9.42226,Exact,0,Andesanthus lepidotus (Bonpl.) P.J.F.Guim. & Michelang.,Andesanthus lepidotus (Bonpl.) P.J.F. Guim. & Michelang.,Andesanthus lepidotus,100488050,,false,165,Tropicos,,
BestMatch,9.42329,Exact,0,Axinaea grandifolia (Naudin) Triana,Axinaea grandifolia (Naudin) Triana,Axinaea grandifolia,K3PM,Axinaea grandifolia (Naudin) Triana,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Myrtales|Melastomataceae|Melastomatoideae|Merianieae|Axinaea|Axinaea grandifolia,
BestMatch,9.42329,Exact,0,Axinaea macrophylla (Naudin) Triana,Axinaea macrophylla (Naudin) Triana,Axinaea macrophylla,K3PV,Axinaea macrophylla (Naudin) Triana,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Myrtales|Melastomataceae|Melastomatoideae|Merianieae|Axinaea|Axinaea macrophylla,
BestMatch,9.42329,Exact,0,Axinaea scutigera Triana,Axinaea scutigera Triana,Axinaea scutigera,K3QL,Axinaea scutigera Triana,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Myrtales|Melastomataceae|Melastomatoideae|Merianieae|Axinaea|Axinaea scutigera,
BestMatch,9.42329,Exact,0,Blakea granatensis Naudin,Blakea granatensis Naudin,Blakea granatensis,LZN4,Blakea granatensis Naudin,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Myrtales|Melastomataceae|Melastomatoideae|Pyxidantheae|Blakea|Blakea granatensis,
BestMatch,9.42295,Exact,0,Blakea sphaerica Gleason,Blakea sphaerica Gleason,Blakea sphaerica,LZR9,Blakea quadrangularis Triana,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Myrtales|Melastomataceae|Melastomatoideae|Pyxidantheae|Blakea|Blakea quadrangularis,
BestMatch,9.42329,Exact,0,Brachyotum ledifolium (Desr.) Triana,Brachyotum ledifolium (Desr.) Triana,Brachyotum ledifolium,MY8K,Brachyotum ledifolium (Desr.) Triana,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Myrtales|Melastomataceae|Melastomatoideae|Melastomateae|Brachyotum|Brachyotum ledifolium,
BestMatch,9.42329,Exact,0,Brachyotum lindenii Cogn.,Brachyotum lindenii Cogn.,Brachyotum lindenii,MY8L,Brachyotum lindenii Cogn.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Myrtales|Melastomataceae|Melastomatoideae|Melastomateae|Brachyotum|Brachyotum lindenii,
BestMatch,9.42329,Exact,0,Brachyotum strigosum (L.f.) Triana,Brachyotum strigosum (L.fil.) Triana,Brachyotum strigosum,MY9J,Brachyotum strigosum (L.fil.) Triana,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Myrtales|Melastomataceae|Melastomatoideae|Melastomateae|Brachyotum|Brachyotum strigosum,
BestMatch,9.42329,Exact,0,Bucquetia glutinosa (L.f.) DC.,Bucquetia glutinosa (L.fil.) DC.,Bucquetia glutinosa,NMVH,Bucquetia glutinosa (L.fil.) DC.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Myrtales|Melastomataceae|Melastomatoideae|Melastomateae|Bucquetia|Bucquetia glutinosa,
BestMatch,9.42260,Exact,0,Castratella piloselloides Naudin,Castratella piloselloides Naudin,Castratella piloselloides,wfo-0001082697-2025-06,Castratella piloselloides Naudin,false,196,World Flora Online,Plantae|Pteridobiotina|Angiosperms|Myrtales|Melastomataceae|Castratella|Castratella piloselloides,
BestMatch,9.42329,Exact,0,Castratella rosea Gleason,Castratella rosea Gleason,Castratella rosea,5XF3T,Castratella rosea Gleason,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Myrtales|Melastomataceae|Melastomatoideae|Melastomateae|Castratella|Castratella rosea,
BestMatch,9.42329,Exact,0,Centradenia floribunda Planch.,Centradenia floribunda Planch.,Centradenia floribunda,69GGG,Centradenia floribunda Planch.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Myrtales|Melastomataceae|Melastomatoideae|Melastomateae|Centradenia|Centradenia floribunda,
BestMatch,9.42329,Exact,0,Chaetogastra andreana (Cogn.) P.J.F. Guim. & Michelang.,Chaetogastra andreana (Cogn.) P.J.F.Guim. & Michelang.,Chaetogastra andreana,TCB9,Chaetogastra andreana (Cogn.) P.J.F.Guim. & Michelang.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Myrtales|Melastomataceae|Melastomatoideae|Melastomateae|Chaetogastra|Chaetogastra andreana,
BestMatch,9.42329,Exact,0,Chaetogastra ciliaris (Vent.) DC.,Chaetogastra ciliaris (Vent.) DC.,Chaetogastra ciliaris,TCBV,Chaetogastra ciliaris (Vent.) DC.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Myrtales|Melastomataceae|Melastomatoideae|Melastomateae|Chaetogastra|Chaetogastra ciliaris,
BestMatch,9.42329,Exact,0,Chaetogastra grossa (L. f.) P.J.F. Guim. & Michelang.,Chaetogastra grossa (L.fil.) P.J.F.Guim. & Michelang.,Chaetogastra grossa,TCD2,Chaetogastra grossa (L.fil.) P.J.F.Guim. & Michelang.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Myrtales|Melastomataceae|Melastomatoideae|Melastomateae|Chaetogastra|Chaetogastra grossa,
BestMatch,9.42329,Exact,0,Chaetogastra longifolia (Vahl) DC.,Chaetogastra longifolia (Vahl) DC.,Chaetogastra longifolia,TCDV,Chaetogastra longifolia (Vahl) DC.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Myrtales|Melastomataceae|Melastomatoideae|Melastomateae|Chaetogastra|Chaetogastra longifolia,
BestMatch,9.42329,Exact,0,Chaetogastra mollis (Bonpl.) DC.,Chaetogastra mollis (Bonpl.) DC.,Chaetogastra mollis,5XNNP,Chaetogastra mollis (Bonpl.) DC.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Myrtales|Melastomataceae|Melastomatoideae|Melastomateae|Chaetogastra|Chaetogastra mollis,
BestMatch,9.42329,Exact,0,Chaetolepis anisandra Naudin,Chaetolepis anisandra Naudin,Chaetolepis anisandra,TCL5,Chaetolepis anisandra Naudin,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Myrtales|Melastomataceae|Melastomatoideae|Melastomateae|Chaetolepis|Chaetolepis anisandra,
BestMatch,9.42329,Exact,0,Chaetolepis microphylla (Bonpl.) Miq.,Chaetolepis microphylla (Bonpl.) Miq.,Chaetolepis microphylla,TCLF,Chaetolepis microphylla (Bonpl.) Miq.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Myrtales|Melastomataceae|Melastomatoideae|Melastomateae|Chaetolepis|Chaetolepis microphylla,
BestMatch,9.42226,Exact,0,Clidemia ciliata D.Don,Clidemia ciliata D.Don,Clidemia ciliata,bare-name-323205-2,,false,167,IPNI,,
BestMatch,9.42329,Exact,0,Heterocentron elegans (Schltdl.) Kuntze,Heterocentron elegans (Schltdl.) Kuntze,Heterocentron elegans,6LQYF,Heterocentron elegans (Schltdl.) Kuntze,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Myrtales|Melastomataceae|Melastomatoideae|Melastomateae|Heterocentron|Heterocentron elegans,
BestMatch,9.42295,Exact,0,Leandra subseriata (Naudin) Cogn.,Leandra subseriata (Naudin) Cogn.,Leandra subseriata,3SPD6,Miconia subseriata (Naudin) R.Goldenb. & Michelang.,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Myrtales|Melastomataceae|Melastomatoideae|Miconieae|Miconia|Miconia subseriata,
BestMatch,9.42329,Exact,0,Meriania aguaditensis H. Mend. & Fern. Alonso,Meriania aguaditensis Humberto Mend. & Fern.Alonso,Meriania aguaditensis,3ZTSJ,Meriania aguaditensis Humberto Mend. & Fern.Alonso,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Myrtales|Melastomataceae|Melastomatoideae|Merianieae|Meriania|Meriania aguaditensis,
BestMatch,9.42329,Exact,0,Meriania brachycera (Naudin) Humberto Mend. & Fern.Alonso,Meriania brachycera (Naudin) Humberto Mend. & Fern.Alonso,Meriania brachycera,3ZTT4,Meriania brachycera (Naudin) Humberto Mend. & Fern.Alonso,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Myrtales|Melastomataceae|Melastomatoideae|Merianieae|Meriania|Meriania brachycera,
BestMatch,9.42226,Exact,0,Meriania haemantha (Planch. & Lindl.) Humberto Mend. & Fern.Alonso,Meriania haemantha (Planch. & Lindl.) H. Mend. & Fern. Alonso,Meriania haemantha,100387882,,false,165,Tropicos,,
BestMatch,9.42329,Exact,0,Meriania mutabilis (Gleason) Humberto Mend. & Fern.Alonso,Meriania mutabilis (Gleason) Humberto Mend. & Fern.Alonso,Meriania mutabilis,72ZNR,Meriania mutabilis (Gleason) Humberto Mend. & Fern.Alonso,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Myrtales|Melastomataceae|Melastomatoideae|Merianieae|Meriania|Meriania mutabilis,
BestMatch,9.42329,Exact,0,Meriania mutisii (Bonpl.) Humberto Mend. & Fern.Alonso,Meriania mutisii (Bonpl.) Humberto Mend. & Fern.Alonso,Meriania mutisii,6QZNQ,Meriania mutisii (Bonpl.) Humberto Mend. & Fern.Alonso,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Myrtales|Melastomataceae|Melastomatoideae|Merianieae|Meriania|Meriania mutisii,
BestMatch,9.42329,Exact,0,Meriania nobilis Triana,Meriania nobilis Triana,Meriania nobilis,3ZTV2,Meriania nobilis Triana,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Myrtales|Melastomataceae|Melastomatoideae|Merianieae|Meriania|Meriania nobilis,
BestMatch,9.42329,Exact,0,Meriania speciosa (Bonpl.) Naudin,Meriania speciosa (Bonpl.) Naudin,Meriania speciosa,3ZTW7,Meriania speciosa (Bonpl.) Naudin,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Myrtales|Melastomataceae|Melastomatoideae|Merianieae|Meriania|Meriania speciosa,
BestMatch,9.42329,Exact,0,Miconia alborosea L.Uribe,Miconia alborosea L.Uribe,Miconia alborosea,42MLL,Miconia alborosea L.Uribe,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Myrtales|Melastomataceae|Melastomatoideae|Miconieae|Miconia|Miconia alborosea,
BestMatch,9.42226,Exact,0,Miconia annulata Triana,Miconia annulata Triana,Miconia annulata,bare-name-158723-2,,false,167,IPNI,,
BestMatch,9.42329,Exact,0,Miconia bella Wurdack,Miconia bella Wurdack,Miconia bella,42MRQ,Miconia bella Wurdack,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Myrtales|Melastomataceae|Melastomatoideae|Miconieae|Miconia|Miconia bella,
BestMatch,9.42329,Exact,0,Miconia biappendiculata (Naudin) L.Uribe,Miconia biappendiculata (Naudin) L.Uribe,Miconia biappendiculata,42MS8,Miconia biappendiculata (Naudin) L.Uribe,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Myrtales|Melastomataceae|Melastomatoideae|Miconieae|Miconia|Miconia biappendiculata,
BestMatch,9.42329,Exact,0,Miconia buxifolia Naudin,Miconia buxifolia Naudin,Miconia buxifolia,6RGMD,Miconia buxifolia Naudin,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Myrtales|Melastomataceae|Melastomatoideae|Miconieae|Miconia|Miconia buxifolia,
BestMatch,9.42329,Exact,0,Miconia cataractae Triana,Miconia cataractae Triana,Miconia cataractae,42MWH,Miconia cataractae Triana,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Myrtales|Melastomataceae|Melastomatoideae|Miconieae|Miconia|Miconia cataractae,
BestMatch,9.42329,Exact,0,Miconia chionophila Naudin,Miconia chionophila Naudin,Miconia chionophila,42MXP,Miconia chionophila Naudin,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Myrtales|Melastomataceae|Melastomatoideae|Miconieae|Miconia|Miconia chionophila,
BestMatch,9.42329,Exact,0,Miconia cladonia Gleason,Miconia cladonia Gleason,Miconia cladonia,42MYP,Miconia cladonia Gleason,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Myrtales|Melastomataceae|Melastomatoideae|Miconieae|Miconia|Miconia cladonia,
BestMatch,9.42329,Exact,0,Miconia cleefii L.Uribe,Miconia cleefii L.Uribe,Miconia cleefii,42MYV,Miconia cleefii L.Uribe,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Myrtales|Melastomataceae|Melastomatoideae|Miconieae|Miconia|Miconia cleefii,
BestMatch,9.42329,Exact,0,Miconia cundinamarcensis Wurdack,Miconia cundinamarcensis Wurdack,Miconia cundinamarcensis,42N4M,Miconia cundinamarcensis Wurdack,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Myrtales|Melastomataceae|Melastomatoideae|Miconieae|Miconia|Miconia cundinamarcensis,
